2.149523244804707467e-02 3.884609741044220475e-04 9.985273953749679299e-02 2.525526752797135259e+02 1.120419076165691052e+01 1.319090595827291956e+01 9.000000000000000000e+00 5.080298933416286557e-03 7.825608374449630547e-04 2.381606930336373773e-01 2.947436559443667647e+02 8.939687193525301723e+00 1.516575088810310135e+01 2.000000000000000000e+00 1.134344684981624697e-02 3.869679339634449905e-04 2.010433561094113197e-01 3.099828189309533855e+02 2.851811330772048514e+00 6.403124237432848531e+00 7.000000000000000000e+00 1.172822717138283406e-02 1.698796677645929743e-04 2.105525782796626999e-01 3.222943137093908490e+02 1.286076572891770553e+01 4.582575694955839829e+00 7.000000000000000000e+00 3.713945858256040636e-03 3.034381088227621663e-04 1.666159696347755959e-01 3.136903631627496338e+02 3.346125997247637596e+00 5.291502622129181432e+00 1.000000000000000000e+01 1.871880120021750813e-03 6.180987574380109430e-04 2.363605807448263540e-01 2.568609460285264845e+02 1.032929651789074477e+01 4.690415759823429731e+00 6.000000000000000000e+00 3.257839190168217765e-03 2.634104964716335530e-04 1.843374088554357582e-01 3.611167699506487452e+02 5.818056445621301975e+00 3.741657386773941329e+00 8.000000000000000000e+00 1.072459010602595450e-02 2.834920628086876017e-04 2.380861161298574447e-01 3.284966497457102719e+02 5.729897972762112879e+00 3.872983346207417021e+00 7.000000000000000000e+00 8.749059104331911169e-03 1.586316017015432516e-04 2.423460436305435728e-01 2.552007675877670465e+02 3.376745540015819280e+00 3.000000000000000000e+00 8.000000000000000000e+00 9.513674795741996343e-03 5.430258813597175615e-04 2.142404024638544791e-01 2.567892680088173734e+02 3.904483467336508085e+00 2.236067977499789805e+00 7.000000000000000000e+00 1.798729483665420428e-03 5.543390046457851057e-04 1.807870178125831617e-01 3.169908129272166661e+02 6.226876485865352251e+00 2.828427124746190291e+00 7.000000000000000000e+00 1.283319111795858808e-03 1.339915820639518587e-04 2.430609249570057362e-01 3.120687848305840930e+02 5.838149842407836410e+00 3.000000000000000000e+00 8.000000000000000000e+00 2.460184916298201185e-03 4.105945810455616739e-04 2.319830275050992208e-01 3.151284813758968539e+02 4.547841830909144178e+00 2.236067977499789805e+00 9.000000000000000000e+00 6.839240595210098993e-04 4.443554425638219715e-04 2.042033037109604321e-01 3.108062735757844735e+02 5.396875119661504350e+00 2.449489742783177881e+00 9.000000000000000000e+00 2.141037400534139424e-03 4.702663109309558956e-04 1.839268433526137225e-01 2.621153342692572323e+02 5.452714201506243974e+00 2.236067977499789805e+00 8.000000000000000000e+00
3.638987636628532307e-02 2.253764421090298650e-04 2.454665920414000890e-01 2.900445584954513265e+02 2.902291223493541494e+01 2.557342370508884244e+01 2.000000000000000000e+00 1.680166585892187495e-02 5.054099847722486223e-04 1.811054583058037404e-01 3.366060661298670880e+02 3.305954703254057492e+00 9.273618495495703939e+00 8.000000000000000000e+00 4.570490630685021538e-03 3.781144288744200596e-04 2.355967191711967612e-01 3.580204121400068971e+02 2.823604368685180610e+00 6.324555320336759046e+00 7.000000000000000000e+00 9.122703507686277802e-03 1.107840308519594330e-03 2.487446797340413518e-01 3.217146385303020111e+02 7.381465525662113336e+00 7.280109889280518054e+00 1.000000000000000000e+00 2.829144667869611628e-03 1.292533657236792774e-04 2.396101233478491743e-01 2.962074714785723017e+02 6.563107434270677665e+00 4.000000000000000000e+00 9.000000000000000000e+00 4.104306350427636835e-03 1.972196483923826149e-04 2.017621263522259289e-01 2.872638716603393618e+02 5.281024284186095485e+00 4.795831523312719114e+00 1.000000000000000000e+01 2.010672855806530483e-03 1.269093389690445657e-04 2.255092287926116490e-01 3.148293951297386570e+02 6.680943312525604583e+00 4.795831523312719114e+00 6.000000000000000000e+00 1.018571796572816796e-02 3.055945836767167290e-04 1.774343764228761278e-01 2.672300150031965700e+02 4.887851451972796468e+00 3.741657386773941329e+00 7.000000000000000000e+00 1.472595170205198613e-03 3.843111730542966148e-04 2.271703071123150064e-01 3.617458383168226987e+02 6.052674837049058176e+00 3.741657386773941329e+00 9.000000000000000000e+00 1.609328345691719972e-03 1.223465276051534519e-04 2.250428419502313315e-01 3.020903972273741260e+02 6.845619847087711207e+00 3.162277660168379523e+00 7.000000000000000000e+00 2.434118132478218371e-03 1.606721866325076212e-04 2.219854270611626157e-01 3.409214626260377941e+02 8.007668124424281331e+00 3.000000000000000000e+00 9.000000000000000000e+00 1.652721701189225831e-03 3.130209103370604077e-04 2.029301819265350859e-01 3.341964696156256878e+02 5.655302226013871447e+00 2.449489742783177881e+00 8.000000000000000000e+00 1.141008004717415474e-03 1.936716749111294211e-04 2.002791646713611706e-01 2.942575187046870155e+02 4.370692494844570675e+00 2.828427124746190291e+00 8.000000000000000000e+00 1.015917705144558274e-03 2.242455335711325678e-04 2.135043529745869750e-01 3.180646903129317593e+02 6.149558063024646692e+00 2.645751311064590716e+00 9.000000000000000000e+00 2.717232802334837872e-03 1.268578816069688194e-04 2.209498000774307580e-01 2.980781277114799650e+02 5.142851329051780773e+00 2.000000000000000000e+00 8.000000000000000000e+00
4.853047702048174372e-02 1.584779441084894873e-03 6.633451621138697352e-02 2.523157520897575807e+02 3.029480146946405217e+00 1.989974874213239886e+01 8.000000000000000000e+00 9.013272311547082527e-03 2.069067981615667882e-04 2.232693944085104576e-01 2.527989291508075667e+02 7.000028880350848581e+00 6.708203932499369415e+00 9.000000000000000000e+00 8.887430698515648084e-03 5.545617401301790057e-04 2.000784385995271197e-01 3.013239642533791312e+02 5.864986977964921522e+00 4.358898943540673976e+00 4.000000000000000000e+00 1.951540821636293379e-03 4.233159301333401492e-04 1.971015033254568949e-01 3.089455639909990055e+02 1.132556663847806888e+01 6.928203230275508773e+00 6.000000000000000000e+00 2.305320985361867386e-02 2.123984898300574102e-04 2.442221809773740260e-01 3.096068096913314207e+02 4.968328815789066155e+00 4.358898943540673976e+00 7.000000000000000000e+00 8.337013663465904501e-03 5.330954613409332604e-04 2.391652787551792891e-01 2.609391603346207944e+02 5.306984885136457386e+00 4.898979485566355763e+00 7.000000000000000000e+00 1.775280989811020430e-03 4.766396921135018197e-04 2.482087204183741902e-01 3.384998622403837203e+02 8.176130727529319131e+00 3.872983346207417021e+00 9.000000000000000000e+00 3.349491944552904655e-03 2.999067349846513855e-04 2.464545874181095775e-01 3.575802453048179927e+02 7.156500738363947178e+00 3.464101615137754386e+00 8.000000000000000000e+00 3.410738380169214649e-03 6.221646363895171755e-04 2.207341493788018139e-01 2.931782529150951291e+02 6.590324708938252840e+00 3.741657386773941329e+00 7.000000000000000000e+00 8.692832684160243378e-03 2.817741864993145162e-04 2.076608559287991262e-01 3.009177217831515350e+02 6.379815277623992031e+00 3.162277660168379523e+00 7.000000000000000000e+00 1.639521612712652870e-03 2.994111258549204220e-04 1.879078757804595323e-01 3.085385085598869637e+02 5.947752348940964495e+00 3.162277660168379523e+00 8.000000000000000000e+00 2.067819892496842744e-03 1.144235168160362274e-04 2.179150610708701086e-01 2.605264036287572367e+02 6.111886797100983593e+00 2.828427124746190291e+00 9.000000000000000000e+00 2.149718851249910953e-03 1.245042589955128881e-04 2.298462845228528006e-01 2.628382348709760663e+02 6.538799622048800053e+00 2.236067977499789805e+00 8.000000000000000000e+00 2.100959992590406035e-03 2.770532290205913691e-04 2.174807603445343407e-01 3.194535797394004817e+02 3.356376499247016643e+00 2.236067977499789805e+00 9.000000000000000000e+00 6.012151077171204840e-04 4.315047052174175377e-04 2.118575360976754918e-01 3.102189571649498703e+02 3.803673819878164331e+00 2.236067977499789805e+00 7.000000000000000000e+00
3.093846589343107745e-02 5.368331208971399704e-05 6.317000851317980392e-02 2.776771098364151271e+02 2.317101841721432365e+01 2.345207879911714954e+01 1.100000000000000000e+01 1.010446683070693671e-02 1.066816268384671094e-04 2.142971959781395097e-01 2.718284217632713080e+02 7.040637395149833111e+00 9.433981132056603158e+00 1.100000000000000000e+01 1.894711818759167374e-02 3.990397654391269165e-04 1.686355878254477414e-01 2.979276687073913763e+02 3.097204830509354245e+00 6.633249580710799620e+00 4.000000000000000000e+00 8.497219075986920181e-03 3.785755154476911212e-04 1.505565558446237961e-01 2.696975611773864898e+02 4.670332843792856181e+00 4.795831523312719114e+00 6.000000000000000000e+00 3.814247096980426504e-03 3.669801150578752146e-04 1.923550985803392510e-01 3.601073898956772723e+02 5.126882108057298382e+00 3.316624790355399810e+00 6.000000000000000000e+00 1.099145332697015406e-02 2.926002114557544470e-04 2.153975833995905309e-01 3.557080697779617253e+02 7.403642252130081758e+00 4.690415759823429731e+00 6.000000000000000000e+00 6.856935539746565784e-03 5.341089545569307215e-04 2.002890820110959924e-01 3.076334074486799182e+02 4.030603318344460284e+00 3.741657386773941329e+00 9.000000000000000000e+00 8.074565359419973946e-04 2.665431694388904890e-04 2.475685283631576805e-01 3.521741052004917947e+02 6.412667676111051485e+00 3.605551275463989125e+00 8.000000000000000000e+00 1.801108887703339488e-03 3.025892249130241580e-04 1.523619884961240067e-01 2.683822846284637080e+02 7.171804519209558748e+00 3.872983346207417021e+00 8.000000000000000000e+00 1.067093396872964908e-03 6.736179364515084041e-04 1.743283017553675929e-01 2.888259980803297822e+02 6.563267329289902641e+00 3.316624790355399810e+00 8.000000000000000000e+00 6.982352771561648602e-03 1.246688232801570258e-04 2.234163820104898279e-01 3.147567488490691403e+02 6.131861576466273611e+00 2.449489742783177881e+00 7.000000000000000000e+00 2.675749831377663597e-03 1.413879807136811698e-04 1.712942944392192857e-01 2.639190104288438192e+02 5.128470093472125235e+00 2.828427124746190291e+00 8.000000000000000000e+00 1.500608018113504250e-03 5.242367754266668602e-04 2.263388790551614516e-01 2.889715776269080720e+02 5.935964961044076560e+00 2.645751311064590716e+00 7.000000000000000000e+00 4.439066258557354538e-03 1.799602569151540865e-04 1.888750351662249749e-01 3.157313000727804706e+02 5.307863823600084352e+00 2.645751311064590716e+00 8.000000000000000000e+00 6.756473834898504751e-04 1.573124586642367460e-04 2.244579350347607194e-01 3.106259391333492772e+02 5.776682907468851269e+00 2.236067977499789805e+00 8.000000000000000000e+00
2.306610991659630017e-02 3.186105443500464166e-04 2.195983304939788383e-01 3.137587545573849184e+02 4.230367848058330438e+00 2.366431913239846452e+01 4.000000000000000000e+00 1.081001615459759035e-02 7.944706684842092054e-04 1.849889461583342498e-01 2.875328671180894275e+02 6.571992500704310736e+00 1.462873883832779320e+01 2.000000000000000000e+00 3.171512288842375828e-03 5.220749976532477500e-04 1.827092347766059721e-01 3.404387494704344590e+02 4.339214302772674614e+00 4.472135954999579610e+00 9.000000000000000000e+00 5.346368281880026045e-03 4.634025307606601599e-04 1.537235078319330872e-01 3.082097825428554074e+02 5.227985830627710939e+00 7.874007874011811126e+00 7.000000000000000000e+00 2.468668127767641770e-03 5.935926620103574127e-05 1.762128064684895246e-01 2.548174836252255488e+02 8.727332364504682971e+00 3.741657386773941329e+00 1.000000000000000000e+01 3.302353635232203703e-03 6.059735648980289551e-04 1.697725464929001060e-01 3.073562413144874768e+02 5.595174857195678975e+00 5.000000000000000000e+00 5.000000000000000000e+00 1.893091406212338247e-03 2.889358178971642593e-04 2.152207077039325900e-01 3.431594017414121822e+02 8.463067281626901917e+00 4.795831523312719114e+00 8.000000000000000000e+00 1.307182225466772645e-02 2.518832524244214266e-04 2.069299601060518856e-01 2.954160137581900472e+02 4.067003352145134087e+00 3.605551275463989125e+00 8.000000000000000000e+00 8.951683011549532373e-03 1.493707680095867686e-04 1.798890831289536030e-01 3.541837901727136000e+02 7.676692953111521334e+00 3.162277660168379523e+00 8.000000000000000000e+00 1.859781476441638333e-03 5.079528333513438692e-04 1.685966830827738683e-01 3.109221458106262048e+02 7.911516207394381439e+00 2.828427124746190291e+00 8.000000000000000000e+00 2.200633418706986200e-03 1.675880684761828221e-04 2.074641722774665520e-01 3.604945603725624323e+02 6.009672074656560170e+00 3.162277660168379523e+00 9.000000000000000000e+00 2.235944298174983962e-03 2.034196212165452846e-04 2.308167545870955795e-01 3.121947323184612628e+02 3.558880842874697858e+00 2.828427124746190291e+00 9.000000000000000000e+00 7.749615173771842898e-04 4.974672630621862100e-04 2.103609818542172272e-01 2.972684703977956246e+02 5.736443295346247417e+00 2.000000000000000000e+00 7.000000000000000000e+00 3.857971056303630131e-03 1.734368008757118695e-04 2.207098436564224886e-01 2.585904907828057731e+02 7.933214709963447575e+00 2.236067977499789805e+00 7.000000000000000000e+00 1.572289152912534566e-03 3.524315440256660424e-04 2.271147597112246619e-01 2.943068996519119764e+02 5.679720154597842630e+00 2.236067977499789805e+00 7.000000000000000000e+00
3.012445676548691775e-02 5.973377845374561353e-04 1.468865300653739714e-01 2.708359779524433293e+02 6.659037291610975018e+00 1.652271164185830443e+01 3.000000000000000000e+00 2.949109393067233381e-04 5.257400113199961738e-04 2.347215825917371435e-01 3.270163058238269400e+02 1.132643081141197072e+01 9.695359714832658682e+00 2.000000000000000000e+00 1.546485178988231055e-02 1.083545170153885225e-04 2.034142383657702446e-01 3.109582448147974105e+02 2.447677361710722010e+01 1.039230484541326405e+01 5.000000000000000000e+00 5.618976783093008326e-03 3.219921351789538626e-04 1.812841494674282405e-01 3.048402184015473040e+02 7.321981841795349943e+00 6.324555320336759046e+00 4.000000000000000000e+00 4.276787400545399576e-03 4.344554116488079636e-04 2.163447957208080308e-01 2.614354766003406212e+02 9.607613508356580567e+00 2.449489742783177881e+00 5.000000000000000000e+00 2.017468167784929739e-03 3.652616255765056617e-04 2.308563247858668732e-01 3.060389019197646689e+02 5.471871873296551669e+00 3.872983346207417021e+00 6.000000000000000000e+00 1.421701375078669770e-03 4.855586657521982451e-04 2.097111105351879001e-01 2.951614388191287048e+02 5.328256311095000974e+00 4.472135954999579610e+00 6.000000000000000000e+00 3.831608985931758780e-03 3.199568671674733376e-04 2.464291425966685101e-01 2.901187472359190451e+02 6.860533195362225278e+00 4.123105625617660586e+00 7.000000000000000000e+00 1.637614559163953548e-03 1.331697894547402257e-04 1.861096864961495900e-01 3.084478190738112175e+02 6.381233809131256152e+00 3.464101615137754386e+00 9.000000000000000000e+00 1.122278462026688167e-03 3.846682421388467445e-04 2.147235604053876756e-01 3.128145673336921391e+02 4.252158902588852207e+00 3.316624790355399810e+00 8.000000000000000000e+00 3.850276501000792200e-03 9.959789153056859646e-05 2.126061622792467798e-01 3.096920018570762068e+02 5.370986794538422870e+00 2.000000000000000000e+00 9.000000000000000000e+00 1.448644108041853909e-03 4.982300063134343726e-04 1.893650809020170911e-01 3.608127783163142226e+02 4.324815185076450241e+00 3.000000000000000000e+00 7.000000000000000000e+00 6.694014714146571607e-03 2.418984158528768942e-04 2.153361301257424032e-01 3.108640618227100276e+02 4.174749552951498188e+00 2.236067977499789805e+00 7.000000000000000000e+00 9.861693019388400976e-04 1.578306947182772342e-04 1.883551573414276870e-01 3.538309614570592885e+02 5.787010099340401226e+00 2.645751311064590716e+00 9.000000000000000000e+00 1.659975237363102646e-03 2.047038967420216303e-04 2.061853106253898060e-01 2.594785610359697898e+02 5.123928441759098895e+00 2.236067977499789805e+00 7.000000000000000000e+00
2.165259648237405354e-02 8.872935665553794565e-03 2.069704865240214742e-01 3.572470776083197279e+02 2.042138826577400312e+00 8.544003745317530374e+00 1.000000000000000000e+00 6.893602176763096757e-03 6.169368766194053243e-04 1.633218090863493843e-01 2.658238575211472039e+02 5.172028244413464648e+00 8.660254037844387298e+00 7.000000000000000000e+00 1.166608720839667178e-02 2.224178669871654452e-04 1.762010806868906654e-01 3.576292768216916897e+02 4.419262832136185537e+00 9.219544457292887074e+00 1.100000000000000000e+01 2.164489868490849719e-02 1.563357233635361573e-04 1.322045720310958961e-01 3.372990032184047209e+02 4.982448587865560441e+00 3.464101615137754386e+00 9.000000000000000000e+00 4.263880818559445326e-03 7.611537403168537001e-04 2.061159896220610688e-01 3.152190545668705681e+02 7.552734244342602210e+00 6.244997998398398309e+00 6.000000000000000000e+00 4.914581069568307176e-03 5.689422196289720341e-04 1.930287955752043316e-01 3.570491004919563807e+02 5.594524068859064059e+00 4.898979485566355763e+00 7.000000000000000000e+00 1.093669641374685588e-03 1.424343858286651176e-04 2.133441568000888910e-01 3.417742224948379999e+02 6.853760512387078840e+00 3.605551275463989125e+00 1.000000000000000000e+01 2.183218669778125981e-03 4.834404505152103352e-04 1.933259749184191856e-01 2.657224808286086954e+02 5.318622164797491614e+00 2.236067977499789805e+00 7.000000000000000000e+00 1.314495553870702500e-03 3.201182418747296502e-04 1.646237776079325643e-01 2.629733505606864128e+02 4.602771147245563021e+00 3.162277660168379523e+00 8.000000000000000000e+00 2.659449436814195419e-03 2.969612321378698990e-04 2.027054423943982775e-01 2.591076378629161354e+02 5.873045934124421663e+00 3.000000000000000000e+00 8.000000000000000000e+00 7.337694610295118769e-04 5.191971800462486311e-04 2.313608706583290264e-01 3.084801598920327592e+02 6.567449984666237306e+00 3.162277660168379523e+00 8.000000000000000000e+00 2.202872605245075228e-03 3.233529772717700225e-04 2.354477191822653692e-01 2.646605110873845206e+02 5.862160612478429123e+00 3.000000000000000000e+00 8.000000000000000000e+00 1.891966495140916683e-03 2.562863824014285485e-04 2.326869549036937879e-01 2.585097739293864834e+02 5.789146557458110465e+00 2.645751311064590716e+00 8.000000000000000000e+00 3.514162392141711826e-03 2.696275023934270837e-04 2.072944805299067883e-01 3.004682246074440286e+02 6.897369783474432303e+00 2.645751311064590716e+00 9.000000000000000000e+00 3.545281975319284490e-03 1.413528865927514693e-04 2.385983324618058954e-01 2.878690665215951299e+02 5.991125452570887688e+00 2.449489742783177881e+00 8.000000000000000000e+00
3.710064126138956642e-02 1.005765646501233303e-05 1.141830345019119453e-01 3.088393798051409362e+02 2.856448683587020554e+01 1.646207763315432970e+01 7.000000000000000000e+00 1.528463359677367447e-02 2.108121226994620276e-04 2.213157889086845298e-01 3.088633455445968821e+02 2.710629073801786859e+00 7.280109889280518054e+00 8.000000000000000000e+00 7.601775158016572768e-03 4.708426655105838322e-04 2.142349673698808465e-01 2.513532436919175836e+02 1.199539773717161140e+01 8.306623862918074863e+00 2.000000000000000000e+00 9.865087065630646565e-03 5.493482546141383255e-04 2.311272805654321638e-01 3.358627968075514900e+02 7.107790147114681822e+00 7.211102550927978250e+00 6.000000000000000000e+00 5.985987721922081915e-03 5.950853679824372449e-04 2.370488303049426149e-01 3.171059179240337471e+02 3.418915122717573585e+00 4.000000000000000000e+00 8.000000000000000000e+00 1.403757521874941750e-03 2.897908598053923045e-04 1.957133400385618893e-01 3.554891398731538743e+02 4.714959541091753970e+00 4.690415759823429731e+00 7.000000000000000000e+00 5.314621449989236253e-03 6.551474451143603217e-04 2.198786529378494170e-01 2.614847132317644309e+02 7.759110352583617143e+00 4.358898943540673976e+00 7.000000000000000000e+00 1.069311612868158873e-03 1.577030147796051429e-04 2.138113449038352154e-01 2.636444621366446768e+02 8.010565129838598253e+00 4.123105625617660586e+00 6.000000000000000000e+00 2.312498146160868635e-03 4.898470671384760541e-04 2.203459454009792928e-01 2.551318257971896912e+02 4.876764448191014623e+00 3.605551275463989125e+00 9.000000000000000000e+00 1.034469060517807012e-03 6.326090626723689363e-04 2.456932869611391512e-01 3.609034727815789552e+02 5.043318622630025061e+00 3.000000000000000000e+00 7.000000000000000000e+00 1.074125615570724855e-02 1.660430517117331172e-04 2.178137904408162240e-01 2.635719193366877562e+02 6.117074273560135111e+00 2.645751311064590716e+00 7.000000000000000000e+00 1.614897075783000438e-03 2.305338131067976551e-04 2.164773664464217928e-01 3.532650977296487440e+02 4.715613651731332290e+00 3.000000000000000000e+00 9.000000000000000000e+00 4.768483822883043399e-03 2.173519625975880239e-04 2.367033486918863616e-01 2.576320115336865797e+02 5.208958336598851879e+00 2.828427124746190291e+00 9.000000000000000000e+00 2.388560851744161821e-03 4.614660502289122325e-04 2.179831223918395344e-01 2.627212732632684151e+02 5.730050655478529542e+00 2.449489742783177881e+00 8.000000000000000000e+00 1.295160065342637178e-03 4.491044249242214350e-04 2.041393381016514408e-01 3.280941153389516671e+02 2.945348070780198668e+00 2.449489742783177881e+00 9.000000000000000000e+00
5.846962032279856558e-04 1.010124044264617627e-03 1.614287005988654655e-01 3.155549777990256075e+02 3.441349544449774367e+00 1.014889156509221912e+01 1.000000000000000000e+01 2.794438265625650598e-03 5.071354526413659330e-04 1.785996927390172961e-01 2.873630864533828344e+02 6.848253587373984708e+00 5.099019513592784492e+00 5.000000000000000000e+00 1.475627120596758116e-02 1.952143039936328700e-04 2.267975667431000597e-01 3.503490385158335698e+02 1.185803051109813921e+01 7.615773105863908654e+00 3.000000000000000000e+00 1.613983672761303521e-03 1.372219769799130082e-03 2.041779461803124029e-01 3.504964763802354923e+02 4.682315405590627755e+00 4.795831523312719114e+00 7.000000000000000000e+00 6.345300677177596882e-03 5.887893889102219962e-04 1.816974818870770725e-01 2.723549670528390720e+02 6.270190371715678168e+00 4.358898943540673976e+00 7.000000000000000000e+00 3.586578657087647302e-03 4.047679604572159253e-04 2.063892224554165489e-01 2.715518339676893902e+02 2.416410261767159895e+00 5.000000000000000000e+00 9.000000000000000000e+00 9.645305982212903310e-04 1.196713107080598260e-04 2.474779898334624750e-01 3.584488216011979489e+02 6.731664216276868729e+00 4.242640687119284770e+00 8.000000000000000000e+00 6.811642483422859599e-03 4.997127836372581948e-04 2.474620658168384113e-01 3.543949322575775795e+02 5.731117571116437048e+00 3.741657386773941329e+00 7.000000000000000000e+00 1.742580041960863036e-03 5.158198917074202942e-04 2.197340695474200578e-01 3.589052857754704178e+02 7.868986266150723274e+00 3.605551275463989125e+00 8.000000000000000000e+00 1.183624048858951264e-03 2.286220792996028755e-04 1.976209627133627134e-01 3.146763986258712293e+02 5.515388952097810105e+00 3.464101615137754386e+00 8.000000000000000000e+00 1.170681596482309531e-03 3.376842913370537531e-04 2.073616135623208290e-01 2.966442815488563269e+02 6.826236648778095883e+00 3.162277660168379523e+00 6.000000000000000000e+00 2.236615621021124673e-03 3.179275852215776533e-04 2.309479069586749256e-01 2.661914404526939961e+02 5.631681666153951049e+00 3.000000000000000000e+00 7.000000000000000000e+00 2.067903989003260206e-03 1.780652039693692912e-04 2.116145089285040581e-01 3.388621702441179764e+02 2.772586748992869943e+00 2.828427124746190291e+00 8.000000000000000000e+00 1.155281184252429909e-03 1.625094485064919542e-04 2.042986398408297155e-01 3.610880804688524108e+02 7.781267932800602694e+00 2.645751311064590716e+00 9.000000000000000000e+00 2.161322265252898882e-03 1.905077860581312621e-04 1.744528309125008281e-01 3.086173202512975422e+02 5.027673348762432326e+00 2.236067977499789805e+00 8.000000000000000000e+00
1.840508532363227534e-02 5.772571613411035286e-03 1.762161181489255990e-01 3.107767139487210670e+02 3.242417736899517511e+00 5.744562646538028616e+00 0.000000000000000000e+00 1.244907446349630825e-03 6.453249776652253238e-04 2.287900000490295516e-01 3.603125619290048576e+02 1.354995311745955000e+01 1.228820572744450779e+01 3.000000000000000000e+00 1.011630520229501486e-02 2.035936061463871120e-04 1.718421798826836322e-01 2.885378770230702798e+02 1.160967507360778228e+01 6.403124237432848531e+00 9.000000000000000000e+00 3.486012570284528940e-03 1.128960774768388801e-03 2.361577472711577363e-01 3.622257400921216686e+02 5.032608026630748910e+00 4.242640687119284770e+00 5.000000000000000000e+00 1.106096152862375351e-02 7.637246726733526968e-04 1.998076338162219356e-01 3.540102309031106529e+02 6.068953708188574936e+00 5.744562646538028616e+00 6.000000000000000000e+00 6.511635162217482495e-04 3.711991218035050615e-04 2.278308027576928518e-01 3.448153638327154908e+02 5.807559331273130176e+00 4.582575694955839829e+00 7.000000000000000000e+00 5.202601259691415347e-03 4.324330361293344128e-04 1.621300211628078913e-01 2.983411294458913972e+02 6.956857505602764391e+00 3.741657386773941329e+00 8.000000000000000000e+00 6.612564640468084412e-03 1.133979593454270175e-04 2.133312210918569263e-01 3.567995705889429701e+02 7.527783653726567437e+00 3.162277660168379523e+00 9.000000000000000000e+00 4.003966530671546065e-03 3.486232210290246178e-04 1.894682793330613457e-01 2.994613177078759350e+02 4.186725588818156041e+00 3.316624790355399810e+00 9.000000000000000000e+00 3.249804873438981966e-03 5.172748203328792838e-04 2.227847875975292880e-01 2.964410467103552378e+02 7.679230381190124355e+00 3.316624790355399810e+00 7.000000000000000000e+00 2.019205099813028981e-03 5.775909509063141978e-04 2.370676645460985388e-01 3.148128440939973984e+02 8.022055212848659522e+00 3.162277660168379523e+00 7.000000000000000000e+00 1.933492964543024207e-03 5.057032281281600592e-04 1.816023472872886346e-01 3.590406071655044116e+02 6.126446083707800305e+00 2.236067977499789805e+00 8.000000000000000000e+00 4.163259683716565886e-03 4.124074971969880592e-04 2.317488166412106365e-01 3.022865477850459115e+02 4.368586736763001355e+00 2.828427124746190291e+00 7.000000000000000000e+00 2.070195542791568137e-03 4.495672404857836311e-04 1.831720195815217667e-01 2.620775750022232842e+02 3.034287365580062623e+00 2.236067977499789805e+00 9.000000000000000000e+00 6.176765484444937584e-04 4.126540497118101180e-04 2.180070280632099289e-01 3.141339686698077003e+02 6.832425088928562928e+00 2.449489742783177881e+00 8.000000000000000000e+00
